rootbeerid,brandid,containertype,locationid,purchasedate
105455,10015,Bottle,2,2016-07-26
105104,10015,Bottle,2,2016-07-28
105440,10015,Bottle,2,2016-07-29
105377,10015,Bottle,1,2016-07-31
105211,10015,Bottle,1,2016-07-31
105181,10015,Bottle,2,2016-08-09
106319,10015,Bottle,1,2016-08-10
105213,10015,Bottle,1,2016-08-12
105196,10015,Bottle,1,2016-08-15
106427,10015,Bottle,2,2016-08-18
106361,10015,Bottle,2,2016-08-18
105088,10015,Bottle,2,2016-08-22
105111,10015,Bottle,1,2016-08-22
106324,10015,Bottle,2,2016-08-23
106400,10015,Bottle,1,2016-09-01
106373,10015,Bottle,1,2016-09-17
105661,10016,Bottle,1,2014-05-04
105798,10016,Bottle,2,2014-05-15
105809,10016,Bottle,1,2014-05-23
105873,10016,Bottle,1,2014-06-20
105623,10016,Bottle,2,2014-07-01
105840,10016,Bottle,2,2014-07-23
105866,10016,Bottle,1,2014-08-02
105980,10016,Bottle,1,2014-08-09
105781,10016,Bottle,2,2014-08-14
105518,10016,Bottle,1,2014-08-25
105463,10016,Bottle,1,2014-08-25
105725,10016,Bottle,2,2014-08-29
105930,10016,Bottle,1,2014-09-01
105701,10016,Bottle,1,2014-09-05
105955,10016,Bottle,2,2014-09-22
105852,10016,Bottle,2,2014-09-29
105922,10016,Bottle,1,2014-10-01
105905,10016,Bottle,1,2014-10-03
105961,10016,Bottle,1,2014-10-07
105572,10016,Bottle,1,2014-10-16
105983,10016,Bottle,1,2014-10-18
105957,10016,Bottle,2,2014-10-18
105749,10016,Bottle,1,2014-10-23
105636,10016,Bottle,1,2014-10-24
105681,10016,Bottle,1,2014-10-27
105712,10016,Bottle,2,2014-10-27
105783,10016,Bottle,2,2014-10-29
105776,10016,Bottle,1,2014-10-31
105750,10016,Bottle,2,2014-11-01
105480,10016,Bottle,2,2014-11-03
105879,10016,Bottle,1,2014-11-07
105848,10016,Bottle,1,2014-11-16
105496,10016,Bottle,1,2014-11-19
105791,10016,Bottle,2,2014-11-25
105830,10016,Bottle,1,2014-12-02
105744,10016,Bottle,2,2014-12-05
105559,10016,Bottle,2,2014-12-07
105675,10016,Bottle,2,2014-12-09
105970,10016,Bottle,1,2014-12-11
105863,10016,Bottle,2,2014-12-12
105665,10016,Bottle,2,2014-12-15
105895,10016,Bottle,2,2014-12-17
105944,10016,Bottle,2,2014-12-22
105841,10016,Bottle,1,2014-12-22
105645,10016,Bottle,1,2014-12-24
105669,10016,Bottle,1,2014-12-28
105643,10016,Bottle,1,2014-12-29
105888,10016,Bottle,1,2014-12-29
105789,10016,Bottle,1,2014-12-31
105464,10016,Bottle,2,2015-01-04
105886,10016,Bottle,1,2015-01-06
105530,10016,Bottle,1,2015-01-06
105649,10016,Bottle,2,2015-01-08
105748,10016,Bottle,1,2015-01-08
105575,10016,Bottle,2,2015-01-08
105690,10016,Bottle,1,2015-01-08
105582,10016,Bottle,2,2015-01-09
105924,10016,Bottle,1,2015-01-10
105761,10016,Bottle,1,2015-01-12
105855,10016,Bottle,1,2015-01-15
105626,10016,Bottle,2,2015-01-16
105646,10016,Bottle,2,2015-01-16
105977,10016,Bottle,2,2015-01-17
105684,10016,Bottle,2,2015-01-22
105666,10016,Bottle,2,2015-01-25
105676,10016,Bottle,2,2015-01-26
105549,10016,Bottle,2,2015-01-29
105902,10016,Bottle,1,2015-02-02
105881,10016,Bottle,1,2015-02-02
105857,10016,Bottle,2,2015-02-05
105993,10016,Bottle,1,2015-02-07
105986,10016,Bottle,1,2015-02-07
105927,10016,Bottle,1,2015-02-08
105657,10016,Bottle,1,2015-02-10
105711,10016,Bottle,2,2015-02-12
105926,10016,Bottle,1,2015-02-17
105514,10016,Bottle,1,2015-02-18
105678,10016,Bottle,1,2015-02-18
105689,10016,Bottle,1,2015-02-21
105504,10016,Bottle,2,2015-02-24
105801,10016,Bottle,1,2015-02-25
105531,10016,Bottle,1,2015-02-27
105551,10016,Bottle,2,2015-02-28
105738,10016,Bottle,1,2015-03-01
105757,10016,Bottle,1,2015-03-01
105598,10016,Bottle,1,2015-03-02
105803,10016,Bottle,2,2015-03-04
105811,10016,Bottle,2,2015-03-08
105869,10016,Bottle,1,2015-03-10
105522,10016,Bottle,2,2015-03-10
105714,10016,Bottle,1,2015-03-10
105565,10016,Bottle,1,2015-03-12
105854,10016,Bottle,1,2015-03-12
105919,10016,Bottle,2,2015-03-12
105964,10016,Bottle,1,2015-03-12
105782,10016,Bottle,1,2015-03-14
105978,10016,Bottle,2,2015-03-17
105542,10016,Bottle,1,2015-03-18
105566,10016,Bottle,2,2015-03-18
105774,10016,Bottle,2,2015-03-22
105564,10016,Bottle,1,2015-03-23
105720,10016,Bottle,1,2015-03-23
105534,10016,Bottle,1,2015-03-23
105548,10016,Bottle,1,2015-03-26
105814,10016,Bottle,2,2015-03-26
105561,10016,Bottle,1,2015-03-27
105539,10016,Bottle,1,2015-03-27
105763,10016,Bottle,1,2015-03-27
105652,10016,Bottle,1,2015-03-28
105667,10016,Bottle,1,2015-03-28
105739,10016,Bottle,2,2015-03-28
105637,10016,Bottle,2,2015-03-30
105587,10016,Bottle,2,2015-03-30
105950,10016,Bottle,2,2015-03-30
105834,10016,Bottle,1,2015-04-01
105871,10016,Bottle,2,2015-04-01
105487,10016,Bottle,2,2015-04-03
105990,10016,Bottle,2,2015-04-03
105819,10016,Bottle,1,2015-04-04
105960,10016,Bottle,1,2015-04-06
105887,10016,Bottle,2,2015-04-07
105502,10016,Bottle,2,2015-04-08
105785,10016,Bottle,1,2015-04-09
105525,10016,Bottle,2,2015-04-10
105743,10016,Bottle,1,2015-04-11
105765,10016,Bottle,1,2015-04-11
105536,10016,Bottle,1,2015-04-16
105557,10016,Bottle,1,2015-04-17
105721,10016,Bottle,2,2015-04-19
105513,10016,Bottle,2,2015-04-20
105612,10016,Bottle,1,2015-04-24
105740,10016,Bottle,1,2015-04-25
105909,10016,Bottle,2,2015-04-26
105627,10016,Bottle,2,2015-04-27
105867,10016,Bottle,2,2015-04-30
105567,10016,Bottle,1,2015-05-02
105685,10016,Bottle,2,2015-05-05
105742,10016,Bottle,2,2015-05-05
105753,10016,Bottle,1,2015-05-06
105826,10016,Bottle,1,2015-05-07
105995,10016,Bottle,1,2015-05-07
105630,10016,Bottle,1,2015-05-11
105984,10016,Bottle,2,2015-05-13
105515,10016,Bottle,1,2015-05-15
105579,10016,Bottle,2,2015-05-15
105608,10016,Bottle,2,2015-05-15
105713,10016,Bottle,1,2015-05-16
105954,10016,Bottle,2,2015-05-17
105846,10016,Bottle,1,2015-05-18
105609,10016,Bottle,2,2015-05-18
105831,10016,Bottle,1,2015-05-18
105792,10016,Bottle,1,2015-05-18
105651,10016,Bottle,1,2015-05-19
105929,10016,Bottle,1,2015-05-21
105839,10016,Bottle,2,2015-05-21
105588,10016,Bottle,1,2015-05-21
105580,10016,Bottle,2,2015-05-21
105730,10016,Bottle,2,2015-05-22
105771,10016,Bottle,1,2015-05-24
105544,10016,Bottle,2,2015-05-25
105621,10016,Bottle,2,2015-05-26
105537,10016,Bottle,1,2015-05-26
105935,10016,Bottle,2,2015-05-27
105624,10016,Bottle,2,2015-05-27
105962,10016,Bottle,2,2015-05-31
105939,10016,Bottle,2,2015-06-01
105953,10016,Bottle,2,2015-06-01
105583,10016,Bottle,1,2015-06-03
105479,10016,Bottle,2,2015-06-03
105821,10016,Bottle,2,2015-06-04
105829,10016,Bottle,1,2015-06-04
105858,10016,Bottle,2,2015-06-04
105917,10016,Bottle,1,2015-06-06
105629,10016,Bottle,2,2015-06-06
105540,10016,Bottle,1,2015-06-07
105613,10016,Bottle,2,2015-06-07
105764,10016,Bottle,1,2015-06-08
105778,10016,Bottle,1,2015-06-09
105484,10016,Bottle,1,2015-06-09
105898,10016,Bottle,2,2015-06-09
105552,10016,Bottle,2,2015-06-11
105569,10016,Bottle,2,2015-06-13
105951,10016,Bottle,1,2015-06-14
105528,10016,Bottle,2,2015-06-14
105932,10016,Bottle,2,2015-06-14
105478,10016,Bottle,2,2015-06-14
105882,10016,Bottle,2,2015-06-15
105655,10016,Bottle,2,2015-06-15
105790,10016,Bottle,2,2015-06-16
105523,10016,Bottle,2,2015-06-21
105788,10016,Bottle,2,2015-06-21
105509,10016,Bottle,1,2015-06-21
105562,10016,Bottle,2,2015-06-22
105751,10016,Bottle,1,2015-06-22
105574,10016,Bottle,1,2015-06-23
105741,10016,Bottle,1,2015-06-23
105820,10016,Bottle,1,2015-06-23
105475,10016,Bottle,1,2015-06-24
105971,10016,Bottle,1,2015-06-26
105979,10016,Bottle,1,2015-06-27
105836,10016,Bottle,2,2015-06-27
105889,10016,Bottle,1,2015-06-28
105481,10016,Bottle,1,2015-06-28
105601,10016,Bottle,2,2015-06-28
105516,10016,Bottle,1,2015-06-29
105946,10016,Bottle,1,2015-06-29
105949,10016,Bottle,2,2015-06-29
105766,10016,Bottle,1,2015-06-29
105896,10016,Bottle,2,2015-06-30
105499,10016,Bottle,1,2015-07-01
105907,10016,Bottle,1,2015-07-01
105692,10016,Bottle,1,2015-07-01
105868,10016,Bottle,1,2015-07-02
105724,10016,Bottle,2,2015-07-02
105775,10016,Bottle,2,2015-07-03
105818,10016,Bottle,1,2015-07-03
105911,10016,Bottle,2,2015-07-04
105802,10016,Bottle,2,2015-07-04
105709,10016,Bottle,1,2015-07-05
105825,10016,Bottle,2,2015-07-06
105576,10016,Bottle,2,2015-07-06
105671,10016,Bottle,2,2015-07-07
105994,10016,Bottle,2,2015-07-08
105603,10016,Bottle,1,2015-07-09
105532,10016,Bottle,1,2015-07-09
105912,10016,Bottle,1,2015-07-09
105695,10016,Bottle,1,2015-07-10
105592,10016,Bottle,1,2015-07-11
105827,10016,Bottle,1,2015-07-12
105973,10016,Bottle,1,2015-07-12
105473,10016,Bottle,2,2015-07-12
105835,10016,Bottle,2,2015-07-13
105578,10016,Bottle,1,2015-07-13
105996,10016,Bottle,1,2015-07-13
105511,10016,Bottle,1,2015-07-14
105908,10016,Bottle,2,2015-07-14
105780,10016,Bottle,1,2015-07-15
105921,10016,Bottle,1,2015-07-15
105581,10016,Bottle,2,2015-07-15
105847,10016,Bottle,2,2015-07-15
105876,10016,Bottle,2,2015-07-16
105520,10016,Bottle,2,2015-07-17
105482,10016,Bottle,1,2015-07-18
105706,10016,Bottle,1,2015-07-18
105860,10016,Bottle,2,2015-07-18
105948,10016,Bottle,1,2015-07-19
105875,10016,Bottle,2,2015-07-20
105883,10016,Bottle,2,2015-07-20
105704,10016,Bottle,1,2015-07-21
105959,10016,Bottle,2,2015-07-22
105465,10016,Bottle,1,2015-07-22
105642,10016,Bottle,1,2015-07-22
105816,10016,Bottle,1,2015-07-23
105589,10016,Bottle,2,2015-07-23
105693,10016,Bottle,1,2015-07-24
105851,10016,Bottle,1,2015-07-25
105617,10016,Bottle,2,2015-07-25
105688,10016,Bottle,1,2015-07-26
105853,10016,Bottle,1,2015-07-26
105538,10016,Bottle,1,2015-07-27
105497,10016,Bottle,1,2015-07-27
105491,10016,Bottle,2,2015-07-27
105904,10016,Bottle,2,2015-07-27
105745,10016,Bottle,2,2015-07-28
105838,10016,Bottle,1,2015-07-29
105940,10016,Bottle,1,2015-07-29
105746,10016,Bottle,1,2015-07-29
105468,10016,Bottle,2,2015-07-31
105906,10016,Bottle,1,2015-07-31
105668,10016,Bottle,2,2015-07-31
105640,10016,Bottle,1,2015-07-31
105903,10016,Bottle,2,2015-08-01
105500,10016,Bottle,1,2015-08-02
105931,10016,Bottle,2,2015-08-02
105794,10016,Bottle,2,2015-08-03
105843,10016,Bottle,2,2015-08-03
105506,10016,Bottle,1,2015-08-04
105731,10016,Bottle,2,2015-08-04
105677,10016,Bottle,2,2015-08-04
105968,10016,Bottle,2,2015-08-05
105571,10016,Bottle,1,2015-08-06
105705,10016,Bottle,2,2015-08-06
105462,10016,Bottle,1,2015-08-06
105989,10016,Bottle,1,2015-08-07
105859,10016,Bottle,1,2015-08-07
105965,10016,Bottle,1,2015-08-07
105606,10016,Bottle,1,2015-08-07
105874,10016,Bottle,1,2015-08-07
105796,10016,Bottle,2,2015-08-07
105700,10016,Bottle,2,2015-08-07
105897,10016,Bottle,2,2015-08-08
105877,10016,Bottle,2,2015-08-08
105828,10016,Bottle,2,2015-08-08
105805,10016,Bottle,2,2015-08-08
105461,10016,Bottle,1,2015-08-09
105787,10016,Bottle,2,2015-08-10
105733,10016,Bottle,2,2015-08-10
105928,10016,Bottle,2,2015-08-10
105553,10016,Bottle,2,2015-08-11
105597,10016,Bottle,2,2015-08-11
105633,10016,Bottle,2,2015-08-12
105486,10016,Bottle,2,2015-08-12
105723,10016,Bottle,1,2015-08-14
105975,10016,Bottle,2,2015-08-14
105710,10016,Bottle,2,2015-08-14
105563,10016,Bottle,2,2015-08-14
105492,10016,Bottle,2,2015-08-15
105493,10016,Bottle,1,2015-08-16
105696,10016,Bottle,1,2015-08-16
105729,10016,Bottle,2,2015-08-16
105786,10016,Bottle,2,2015-08-17
105736,10016,Bottle,1,2015-08-17
105808,10016,Bottle,1,2015-08-17
105910,10016,Bottle,2,2015-08-17
105837,10016,Bottle,1,2015-08-18
105864,10016,Bottle,2,2015-08-18
105560,10016,Bottle,1,2015-08-18
105768,10016,Bottle,2,2015-08-21
105687,10016,Bottle,2,2015-08-22
105752,10016,Bottle,2,2015-08-22
105554,10016,Bottle,2,2015-08-22
105899,10016,Bottle,1,2015-08-23
105639,10016,Bottle,1,2015-08-23
105844,10016,Bottle,2,2015-08-27
105662,10016,Bottle,1,2015-08-27
105773,10016,Bottle,2,2015-08-28
105545,10016,Bottle,2,2015-08-29
105674,10016,Bottle,1,2015-08-29
105958,10016,Bottle,1,2015-08-29
105547,10016,Bottle,1,2015-08-30
105517,10016,Bottle,1,2015-08-30
105952,10016,Bottle,1,2015-09-02
105797,10016,Bottle,2,2015-09-03
105884,10016,Bottle,2,2015-09-03
105485,10016,Bottle,1,2015-09-03
105981,10016,Bottle,2,2015-09-08
105508,10016,Bottle,1,2015-09-08
105469,10016,Bottle,1,2015-09-09
105913,10016,Bottle,2,2015-09-09
105861,10016,Bottle,1,2015-09-10
105793,10016,Bottle,1,2015-09-11
105476,10016,Bottle,1,2015-09-12
105807,10016,Bottle,2,2015-09-13
105755,10016,Bottle,2,2015-09-13
105524,10016,Bottle,1,2015-09-15
105673,10016,Bottle,2,2015-09-16
105659,10016,Bottle,2,2015-09-18
105963,10016,Bottle,1,2015-09-19
105810,10016,Bottle,2,2015-09-19
105719,10016,Bottle,2,2015-09-19
105943,10016,Bottle,1,2015-09-21
105599,10016,Bottle,1,2015-09-23
105813,10016,Bottle,1,2015-09-23
105784,10016,Bottle,1,2015-09-24
105891,10016,Bottle,1,2015-09-26
105512,10016,Bottle,1,2015-09-26
105477,10016,Bottle,2,2015-09-29
105570,10016,Bottle,2,2015-09-30
105697,10016,Bottle,2,2015-09-30
105967,10016,Bottle,2,2015-10-01
105812,10016,Bottle,2,2015-10-05
105727,10016,Bottle,2,2015-10-07
105850,10016,Bottle,1,2015-10-12
105945,10016,Bottle,2,2015-10-14
105762,10016,Bottle,1,2015-10-17
105620,10016,Bottle,1,2015-10-19
105632,10016,Bottle,2,2015-10-23
105987,10016,Bottle,1,2015-10-27
105501,10016,Bottle,2,2015-10-27
105529,10016,Bottle,2,2015-10-28
105756,10016,Bottle,2,2015-10-30
105923,10016,Bottle,2,2015-10-30
105925,10016,Bottle,1,2015-10-31
105772,10016,Bottle,2,2015-11-02
105556,10016,Bottle,1,2015-11-08
105717,10016,Bottle,1,2015-11-08
105916,10016,Bottle,1,2015-11-09
105966,10016,Bottle,1,2015-11-10
105815,10016,Bottle,1,2015-11-11
105892,10016,Bottle,2,2015-11-14
105631,10016,Bottle,2,2015-11-15
105503,10016,Bottle,2,2015-11-17
105770,10016,Bottle,1,2015-11-17
105653,10016,Bottle,2,2015-11-18
105663,10016,Bottle,1,2015-11-20
105648,10016,Bottle,1,2015-11-20
105585,10016,Bottle,1,2015-11-20
105614,10016,Bottle,1,2015-11-21
105505,10016,Bottle,1,2015-11-23
105586,10016,Bottle,1,2015-11-23
105541,10016,Bottle,1,2015-11-24
105483,10016,Bottle,1,2015-11-25
105604,10016,Bottle,2,2015-11-26
105590,10016,Bottle,1,2015-11-28
105584,10016,Bottle,2,2015-11-30
105726,10016,Bottle,1,2015-12-01
105985,10016,Bottle,2,2015-12-01
105600,10016,Bottle,1,2015-12-03
105735,10016,Bottle,2,2015-12-05
105988,10016,Bottle,2,2015-12-08
105489,10016,Bottle,1,2015-12-09
105526,10016,Bottle,1,2015-12-09
105664,10016,Bottle,2,2015-12-12
105933,10016,Bottle,2,2015-12-14
105862,10016,Bottle,2,2015-12-15
105938,10016,Bottle,2,2015-12-16
105698,10016,Bottle,2,2015-12-21
105470,10016,Bottle,2,2015-12-21
105533,10016,Bottle,1,2015-12-22
105615,10016,Bottle,2,2015-12-23
105628,10016,Bottle,1,2015-12-23
105878,10016,Bottle,1,2015-12-24
105679,10016,Bottle,1,2015-12-25
105804,10016,Bottle,2,2015-12-28
105992,10016,Bottle,2,2015-12-29
105507,10016,Bottle,1,2015-12-31
105593,10016,Bottle,2,2016-01-05
105654,10016,Bottle,1,2016-01-07
105767,10016,Bottle,1,2016-01-07
105833,10016,Bottle,2,2016-01-09
105832,10016,Bottle,2,2016-01-10
105467,10016,Bottle,2,2016-01-10
105471,10016,Bottle,1,2016-01-16
105722,10016,Bottle,1,2016-01-17
105737,10016,Bottle,2,2016-01-17
105956,10016,Bottle,1,2016-01-18
105718,10016,Bottle,1,2016-01-22
105716,10016,Bottle,1,2016-01-23
105823,10016,Bottle,2,2016-01-23
105947,10016,Bottle,1,2016-01-27
105605,10016,Bottle,1,2016-01-28
105460,10016,Bottle,2,2016-01-30
105610,10016,Bottle,2,2016-01-31
105894,10016,Bottle,1,2016-01-31
105555,10016,Bottle,2,2016-02-01
105472,10016,Bottle,1,2016-02-03
105638,10016,Bottle,2,2016-02-05
105466,10016,Bottle,2,2016-02-05
105619,10016,Bottle,1,2016-02-07
105795,10016,Bottle,2,2016-02-12
105634,10016,Bottle,2,2016-02-13
105658,10016,Bottle,2,2016-02-18
105519,10016,Bottle,2,2016-02-18
105573,10016,Bottle,2,2016-02-20
105595,10016,Bottle,1,2016-02-21
105937,10016,Bottle,2,2016-02-23
105982,10016,Bottle,1,2016-02-23
105734,10016,Bottle,1,2016-02-23
105974,10016,Bottle,2,2016-02-24
105591,10016,Bottle,1,2016-02-25
105474,10016,Bottle,1,2016-03-04
105660,10016,Bottle,1,2016-03-06
105535,10016,Bottle,1,2016-03-10
105682,10016,Bottle,2,2016-03-13
105644,10016,Bottle,2,2016-03-15
105880,10016,Bottle,1,2016-03-17
105510,10016,Bottle,2,2016-03-19
105656,10016,Bottle,2,2016-03-20
105641,10016,Bottle,1,2016-03-22
105779,10016,Bottle,2,2016-03-26
105616,10016,Bottle,1,2016-03-27
105817,10016,Bottle,1,2016-03-28
105650,10016,Bottle,1,2016-04-03
105822,10016,Bottle,2,2016-04-06
105918,10016,Bottle,1,2016-04-06
105691,10016,Bottle,2,2016-04-07
105915,10016,Bottle,2,2016-04-08
105594,10016,Bottle,2,2016-04-13
105934,10016,Bottle,2,2016-04-15
105625,10016,Bottle,2,2016-04-16
105543,10016,Bottle,2,2016-04-16
105942,10016,Bottle,1,2016-04-18
105672,10016,Bottle,2,2016-04-18
105707,10016,Bottle,2,2016-04-19
105498,10016,Bottle,2,2016-04-19
105680,10016,Bottle,2,2016-04-21
105900,10016,Bottle,1,2016-04-21
105920,10016,Bottle,2,2016-04-26
105728,10016,Bottle,2,2016-05-01
105901,10016,Bottle,1,2016-05-05
105969,10016,Bottle,2,2016-05-07
105845,10016,Bottle,2,2016-05-09
105703,10016,Bottle,2,2016-05-12
105747,10016,Bottle,2,2016-05-18
105602,10016,Bottle,1,2016-05-18
105777,10016,Bottle,1,2016-05-19
105799,10016,Bottle,2,2016-05-20
105893,10016,Bottle,2,2016-05-20
105694,10016,Bottle,2,2016-05-20
105842,10016,Bottle,1,2016-05-21
105683,10016,Bottle,2,2016-05-24
105550,10016,Bottle,2,2016-05-26
105686,10016,Bottle,1,2016-06-01
105972,10016,Bottle,2,2016-06-01
105670,10016,Bottle,2,2016-06-02
105647,10016,Bottle,1,2016-06-02
105488,10016,Bottle,2,2016-06-04
105558,10016,Bottle,1,2016-06-05
105914,10016,Bottle,1,2016-06-05
105806,10016,Bottle,2,2016-06-05
105865,10016,Bottle,2,2016-06-05
105732,10016,Bottle,2,2016-06-06
105568,10016,Bottle,1,2016-06-16
105618,10016,Bottle,1,2016-06-19
105495,10016,Bottle,1,2016-06-20
105708,10016,Bottle,1,2016-06-20
105490,10016,Bottle,1,2016-06-23
105870,10016,Bottle,1,2016-06-29
105849,10016,Bottle,1,2016-06-30
105824,10016,Bottle,2,2016-07-01
105521,10016,Bottle,1,2016-07-02
105596,10016,Bottle,2,2016-07-02
105622,10016,Bottle,2,2016-07-02
105976,10016,Bottle,1,2016-07-04
105494,10016,Bottle,1,2016-07-07
105759,10016,Bottle,2,2016-07-08
105546,10016,Bottle,2,2016-07-08
105611,10016,Bottle,2,2016-07-10
105769,10016,Bottle,1,2016-07-13
105758,10016,Bottle,1,2016-07-14
105577,10016,Bottle,1,2016-07-16
105890,10016,Bottle,2,2016-07-16
105936,10016,Bottle,1,2016-07-18
105856,10016,Bottle,2,2016-07-22
105872,10016,Bottle,1,2016-07-23
105635,10016,Bottle,2,2016-07-24
105941,10016,Bottle,1,2016-07-24
105754,10016,Bottle,1,2016-07-24
106348,10016,Bottle,1,2016-07-28
106336,10016,Bottle,2,2016-07-28
105699,10016,Bottle,2,2016-08-07
105715,10016,Bottle,2,2016-08-09
105800,10016,Bottle,2,2016-08-12
105702,10016,Bottle,1,2016-08-14
105607,10016,Bottle,2,2016-08-16
106368,10016,Bottle,1,2016-08-17
105527,10016,Bottle,1,2016-08-18
106320,10016,Bottle,1,2016-08-19
105991,10016,Bottle,2,2016-08-20
105885,10016,Bottle,2,2016-08-20
106371,10016,Bottle,2,2016-08-28
106396,10016,Bottle,1,2016-08-29
105760,10016,Bottle,1,2016-09-05
106347,10016,Bottle,1,2016-09-09
106402,10016,Bottle,1,2016-09-13
106360,10016,Bottle,2,2016-09-15
106329,10016,Bottle,2,2016-09-19
106044,10017,Can,1,2014-06-27
106235,10017,Can,2,2014-10-05
106269,10017,Can,2,2014-10-12
106228,10017,Can,2,2014-10-31
106074,10017,Can,1,2014-11-15
106030,10017,Can,2,2014-11-17
106258,10017,Can,2,2014-11-18
106103,10017,Can,2,2014-11-20
106145,10017,Can,2,2014-11-21
106262,10017,Can,2,2014-11-25
106227,10017,Can,2,2014-12-01
106017,10017,Can,2,2014-12-08
106147,10017,Can,2,2014-12-09
106279,10017,Can,2,2014-12-15
106096,10017,Can,1,2014-12-15
106199,10017,Can,1,2014-12-16
106192,10017,Can,1,2014-12-17
105999,10017,Can,1,2014-12-22
106106,10017,Can,1,2014-12-25
106102,10017,Can,2,2014-12-26
106114,10017,Can,2,2014-12-27
106079,10017,Can,2,2014-12-30
106252,10017,Can,2,2014-12-30
106142,10017,Can,2,2015-01-02
106191,10017,Can,2,2015-01-03
106080,10017,Can,2,2015-01-05
106091,10017,Can,1,2015-01-06
106173,10017,Can,2,2015-01-07
106178,10017,Can,1,2015-01-11
106000,10017,Can,1,2015-01-12
106200,10017,Can,2,2015-01-23
106033,10017,Can,2,2015-01-27
106062,10017,Can,1,2015-01-30
106019,10017,Can,2,2015-01-31
106115,10017,Can,2,2015-02-04
106256,10017,Can,2,2015-02-04
106001,10017,Can,2,2015-02-06
106261,10017,Can,1,2015-02-17
106124,10017,Can,1,2015-02-19
106007,10017,Can,2,2015-02-19
106116,10017,Can,2,2015-02-27
106275,10017,Can,1,2015-03-03
106049,10017,Can,2,2015-03-06
106231,10017,Can,1,2015-03-07
106119,10017,Can,1,2015-03-13
106208,10017,Can,2,2015-03-21
106039,10017,Can,2,2015-03-23
106132,10017,Can,2,2015-03-23
106144,10017,Can,1,2015-03-23
106058,10017,Can,1,2015-03-26
106092,10017,Can,2,2015-03-27
106268,10017,Can,1,2015-03-28
106163,10017,Can,1,2015-03-28
106180,10017,Can,1,2015-03-30
106168,10017,Can,2,2015-04-01
106063,10017,Can,2,2015-04-01
106107,10017,Can,1,2015-04-02
106128,10017,Can,2,2015-04-03
106126,10017,Can,1,2015-04-08
106130,10017,Can,1,2015-04-09
106249,10017,Can,2,2015-04-11
106182,10017,Can,1,2015-04-19
106255,10017,Can,1,2015-04-20
106221,10017,Can,1,2015-04-24
106100,10017,Can,2,2015-04-26
106051,10017,Can,1,2015-05-03
106194,10017,Can,2,2015-05-06
106234,10017,Can,2,2015-05-07
106110,10017,Can,1,2015-05-07
